evaluated,hit_rate,hits,max_abs_SCAR,mean_abs_SCAR,median_abs_SCAR,run_id,scope,skipped
54,0.12962962962962962,7,3.928708631946251,0.8707777944966658,0.7157203461844392,286,second_order,0
186,0.11827956989247312,22,7.402504941276007,0.9259383522281003,0.6647306326338239,287,all,0
131,0.11450381679389313,15,7.402504941276007,0.9553357858257455,0.6782927638584447,287,first_order,1
54,0.1111111111111111,6,3.1273523871075204,0.903697505985196,0.7482753355608991,287,second_order,0
185,0.11351351351351352,21,5.263562138717859,0.9563456793206567,0.6694770190393332,288,all,1
132,0.11363636363636363,15,7.402504941276007,0.9459786402858128,0.6701058885002722,288,first_order,0
54,0.07407407407407407,4,3.928708631946251,0.7587697781851039,0.45235888197000307,288,second_order,0
185,0.08648648648648649,16,5.799280119074019,0.8406291031991929,0.5864071903269055,289,all,1
132,0.12121212121212122,16,6.107143258536974,0.9981562623582626,0.6864076717397931,289,first_order,0
54,0.1111111111111111,6,5.185106371957386,1.0092397619615003,0.654058890802302,289,second_order,0
184,0.08152173913043478,15,4.840509145429005,0.8157772517423496,0.617989405956096,290,all,2
131,0.09923664122137404,13,6.107143258536974,1.0023760721468058,0.7451364526813546,290,first_order,1
54,0.09259259259259259,5,4.318129007165164,0.9777432370977561,0.8267688227164394,290,second_order,0
185,0.0972972972972973,18,7.402504941276007,0.8965793483795867,0.6176893513103209,291,all,1
132,0.09848484848484848,13,5.799280119074019,0.9120782280587504,0.7316755286948209,291,first_order,0
54,0.07407407407407407,4,2.3208538053965904,0.8266697043310268,0.5930437151552372,291,second_order,0
186,0.15053763440860216,28,4.929663571963915,0.9692077890227696,0.71083807382579,292,all,0
131,0.09923664122137404,13,6.107143258536974,0.9409694596173476,0.6623059646875202,292,first_order,1
54,0.09259259259259259,5,5.6157714726161645,0.9648880402311371,0.8550573133436309,292,second_order,0
186,0.10752688172043011,20,5.185106371957386,0.9835968278731306,0.7725920104045869,293,all,0
132,0.10606060606060606,14,5.379663780555674,0.8417026916833613,0.5227439101331081,293,first_order,0
54,0.07407407407407407,4,2.597125685326188,0.8031098203875093,0.6035347700241982,293,second_order,0
186,0.11827956989247312,22,6.107143258536974,0.9344676228095887,0.7131091714680589,294,all,0
132,0.11363636363636363,15,6.691101557193222,0.9512915353542015,0.7379856722844127,294,first_order,0
54,0.14814814814814814,8,5.293386789610306,1.1390705499776037,0.8786132514508751,294,second_order,0
186,0.0913978494623656,17,5.263562138717859,0.8786070479019497,0.6858773401493041,295,all,0
132,0.14393939393939395,19,6.107143258536974,1.0150614924801125,0.6640802022163184,295,first_order,0
54,0.07407407407407407,4,2.9156882695534767,0.818735101227998,0.6168858930466208,295,second_order,0
185,0.11351351351351352,21,7.402504941276007,0.9773499959999102,0.6333560007461502,296,all,1
131,0.11450381679389313,15,5.293386789610306,0.9656477427840596,0.7312036978819871,296,first_order,1
54,0.1111111111111111,6,5.263562138717859,1.081654777588251,0.8267688227164394,296,second_order,0
185,0.08648648648648649,16,6.691101557193222,0.8873670737479911,0.6195204845635944,297,all,1
131,0.0916030534351145,12,7.402504941276007,0.8606007317017087,0.5207534336449081,297,first_order,1
53,0.1509433962264151,8,3.31680671442054,1.0337458753828725,0.7379473014182562,297,second_order,1
186,0.0967741935483871,18,5.799280119074019,0.904711135340085,0.648017378731478,298,all,0
132,0.07575757575757576,10,6.691101557193222,0.8924558375909559,0.6441507284823049,298,first_order,0
53,0.07547169811320754,4,2.240905121333392,0.8443045854999335,0.8227719611529523,298,second_order,1
186,0.10752688172043011,20,6.107143258536974,0.9100075910156183,0.6751000953413677,299,all,0
132,0.08333333333333333,11,4.646173456637406,0.9165955619213266,0.7365475366912898,299,first_order,0
54,0.05555555555555555,3,3.928708631946251,0.8013751187494139,0.6143953634584228,299,second_order,0
186,0.10215053763440861,19,5.185106371957386,0.8544123202847267,0.6197534437359169,300,all,0
132,0.09848484848484848,13,5.799280119074019,0.9033867801873285,0.6741183454776263,300,first_order,0
54,0.018518518518518517,1,2.2997338138465095,0.7822499273866077,0.6138446520223844,300,second_order,0
186,0.053763440860215055,10,5.799280119074019,0.8769299912570614,0.6225340507111183,301,all,0
132,0.11363636363636363,15,4.824738588056284,0.8587156433249192,0.617254148306902,301,first_order,0
54,0.05555555555555555,3,3.31680671442054,0.9287426573548578,0.8358589588884469,301,second_order,0
185,0.12432432432432433,23,4.456760860548637,0.935901977030678,0.7086155213884819,302,all,1
132,0.13636363636363635,18,5.293386789610306,0.9987755515812846,0.7468991150175501,302,first_order,0
54,0.09259259259259259,5,3.454617599785624,0.8098395972541063,0.5174988851602345,302,second_order,0
186,0.10752688172043011,20,6.107143258536974,0.918776971159857,0.673884891448889,303,all,0
132,0.11363636363636363,15,4.751979074252413,0.9115266868421459,0.7466052735676689,303,first_order,0
54,0.1111111111111111,6,6.107143258536974,1.0024481929260263,0.7203134173919243,303,second_order,0
186,0.08064516129032258,15,5.263562138717859,0.8433347428408441,0.6908877609710173,304,all,0
132,0.12878787878787878,17,6.107143258536974,0.9445287603473874,0.6194391002583288,304,first_order,0
54,0.14814814814814814,8,6.107143258536974,0.9361857926770857,0.779931587011996,304,second_order,0
185,0.0918918918918919,17,7.402504941276007,0.8301925047693486,0.5722238686166866,305,all,1
132,0.10606060606060606,14,4.526698006705169,0.8130867333156122,0.5757790071705396,305,first_order,0
54,0.07407407407407407,4,3.863592381570207,0.7855271260728502,0.619423064408293,305,second_order,0
186,0.11827956989247312,22,5.799280119074019,0.901311737776846,0.624071414980438,306,all,0
131,0.061068702290076333,8,3.445153682116516,0.8109253262193273,0.7042871243384402,306,first_order,1
54,0.05555555555555555,3,2.3642861565928515,0.8159016921850727,0.6865491706575013,306,second_order,0
186,0.10752688172043011,20,4.929663571963915,0.940045313431973,0.6808943219639163,307,all,0
132,0.09090909090909091,12,5.799280119074019,0.8952059735802836,0.6437280084335073,307,first_order,0
52,0.09615384615384616,5,4.824738588056284,0.8554658953230247,0.6660541053449212,307,second_order,2
186,0.08602150537634409,16,5.379663780555674,0.9137540676320597,0.6684722874997506,308,all,0
132,0.10606060606060606,14,5.263562138717859,0.9126995545063123,0.6238231245561064,308,first_order,0
53,0.07547169811320754,4,2.917556643828069,0.868305813718462,0.8158455561273551,308,second_order,1
185,0.0918918918918919,17,5.799280119074019,0.9250928557642255,0.7056307853548347,309,all,1
132,0.13636363636363635,18,5.164087683548203,0.8978985534363607,0.591129862641522,309,first_order,0
54,0.1111111111111111,6,5.6157714726161645,0.9346658814727776,0.6278680800000179,309,second_order,0
185,0.08648648648648649,16,4.456760860548637,0.8504210256302615,0.659677293414314,310,all,1
132,0.08333333333333333,11,5.185106371957386,0.8267993391566759,0.5519444140011465,310,first_order,0
54,0.12962962962962962,7,3.31680671442054,0.9831362882935464,0.7944490531753416,310,second_order,0
186,0.08064516129032258,15,4.526698006705169,0.8073482469564193,0.6055088318473848,311,all,0
132,0.12121212121212122,16,4.751979074252413,0.890161994240187,0.6860693450521493,311,first_order,0
54,0.09259259259259259,5,5.263562138717859,0.8726681883866262,0.5655720056758096,311,second_order,0
186,0.10215053763440861,19,6.691101557193222,0.9759948742305886,0.706451322863461,312,all,0
132,0.12878787878787878,17,5.799280119074019,0.9821075020863012,0.6380060602227469,312,first_order,0
54,0.07407407407407407,4,3.62448141830845,0.8698819850385373,0.6721075976389184,312,second_order,0
186,0.0967741935483871,18,4.751979074252413,0.8695094974466546,0.6305673620994254,313,all,0
132,0.09090909090909091,12,6.107143258536974,0.8719215057590101,0.561632842854473,313,first_order,0
54,0.18518518518518517,10,4.318129007165164,1.1183860251177091,0.9250935016151185,313,second_order,0
185,0.07567567567567568,14,5.799280119074019,0.8245238228715333,0.6634222726911264,314,all,1
132,0.09848484848484848,13,7.402504941276007,0.8732143887782634,0.5469727949637676,314,first_order,0
52,0.07692307692307693,4,3.1273523871075204,0.7914214314138973,0.6016144757111381,314,second_order,2
185,0.0972972972972973,18,7.402504941276007,0.9684443729472131,0.6647381317415102,315,all,1
132,0.12878787878787878,17,6.107143258536974,0.9673400312039429,0.583504588309493,315,first_order,0
54,0.07407407407407407,4,3.31680671442054,0.7886090025898993,0.5066217776085906,315,second_order,0
184,0.08695652173913043,16,6.107143258536974,0.8673829719312628,0.6544009104264492,316,all,2
132,0.11363636363636363,15,5.379663780555674,0.8760279918530489,0.5853856376117088,316,first_order,0
54,0.1111111111111111,6,5.6157714726161645,0.9618684411689895,0.7554768297513945,316,second_order,0
185,0.10810810810810811,20,5.379663780555674,0.9293642304227258,0.6834958800693878,317,all,1
132,0.09848484848484848,13,7.402504941276007,0.9324711039347199,0.6384516254456425,317,first_order,0
54,0.037037037037037035,2,5.185106371957386,0.907949760593286,0.7571447612429838,317,second_order,0
185,0.10810810810810811,20,5.185106371957386,0.9355158368681754,0.6834958800693878,318,all,1
132,0.08333333333333333,11,5.379663780555674,0.8435962975270122,0.6214749689816653,318,first_order,0
54,0.05555555555555555,3,4.318129007165164,0.7833306243150617,0.6187784384849166,318,second_order,0
185,0.12432432432432433,23,7.402504941276007,0.9706531177899207,0.6619937093074799,319,all,1
131,0.07633587786259542,10,5.263562138717859,0.8537612422445368,0.6646406547296743,319,first_order,1
54,0.09259259259259259,5,5.164087683548203,0.8918239043012773,0.6986437513297938,319,second_order,0
185,0.10810810810810811,20,7.402504941276007,0.9069796538327515,0.7003308485281473,320,all,1
132,0.13636363636363635,18,5.799280119074019,0.949994193683395,0.7285455961449788,320,first_order,0
53,0.09433962264150944,5,5.185106371957386,0.889112328696105,0.6050596726912554,320,second_order,1
185,0.0972972972972973,18,7.402504941276007,0.8852092906071723,0.6198675256595123,321,all,1
132,0.10606060606060606,14,4.255759867545777,0.8722487588759923,0.663225318272729,321,first_order,0
54,0.07407407407407407,4,4.456760860548637,0.8967474571721303,0.7221232742278791,321,second_order,0
185,0.07567567567567568,14,5.379663780555674,0.8225078452586985,0.6674675559601679,322,all,1
132,0.09090909090909091,12,5.799280119074019,0.9018120072987521,0.6253252233609676,322,first_order,0
53,0.05660377358490566,3,4.840509145429005,0.7714727608976347,0.54553663944886,322,second_order,1
184,0.11956521739130435,22,5.379663780555674,0.9523505368566288,0.6780992880857345,323,all,2
132,0.12121212121212122,16,6.691101557193222,0.9422456296761603,0.5986885054539111,323,first_order,0
54,0.12962962962962962,7,4.255759867545777,0.930545687404115,0.6851357200422545,323,second_order,0
185,0.11351351351351352,21,6.107143258536974,0.9359577909478438,0.6646406547296743,324,all,1
132,0.09090909090909091,12,5.379663780555674,0.9452564259269481,0.6827533002769001,324,first_order,0
54,0.14814814814814814,8,5.164087683548203,1.036592880581084,0.7764845738698014,324,second_order,0
185,0.0972972972972973,18,4.929663571963915,0.9196616613082906,0.6930003783211475,325,all,1
132,0.08333333333333333,11,5.263562138717859,0.8383707359137713,0.6485999328637175,325,first_order,0
54,0.07407407407407407,4,7.402504941276007,1.1434516220739368,0.8017660556902102,325,second_order,0
186,0.0913978494623656,17,6.107143258536974,0.905635519105607,0.6831802300783476,326,all,0
132,0.09848484848484848,13,6.107143258536974,0.9080717772279058,0.6230586977840435,326,first_order,0
54,0.05555555555555555,3,2.616648797139487,0.7472263093878952,0.5678117925892991,326,second_order,0
185,0.0918918918918919,17,7.402504941276007,0.9312434342808026,0.627220993322199,327,all,1
132,0.10606060606060606,14,6.691101557193222,0.9252544905612614,0.6055812287198751,327,first_order,0
54,0.14814814814814814,8,5.6157714726161645,1.047319086499499,0.8408783386042906,327,second_order,0
186,0.07526881720430108,14,4.456760860548637,0.8423412013838183,0.7150873093732053,328,all,0
132,0.08333333333333333,11,6.691101557193222,0.8918034559720797,0.6713219720272672,328,first_order,0
53,0.05660377358490566,3,2.8714948985655466,0.6771110373897649,0.5208157566626522,328,second_order,1
184,0.08152173913043478,15,5.164087683548203,0.9100787672197653,0.7285455961449788,329,all,2
132,0.09848484848484848,13,4.751979074252413,0.8203088509295048,0.6076831759551069,329,first_order,0
54,0.09259259259259259,5,6.107143258536974,1.02321445763674,0.7163921766926366,329,second_order,0
185,0.10810810810810811,20,7.402504941276007,0.9529095163117333,0.6277787234527006,330,all,1
131,0.0916030534351145,12,4.824738588056284,0.8691756429500518,0.6647381317415102,330,first_order,1
54,0.05555555555555555,3,5.263562138717859,0.9736983989847363,0.73680240881006,330,second_order,0
185,0.0972972972972973,18,6.691101557193222,0.9487669477743651,0.6945225796211416,331,all,1
132,0.12878787878787878,17,5.185106371957386,0.9570719613606985,0.6211238424566989,331,first_order,0
54,0.1111111111111111,6,5.379663780555674,1.130350196173881,0.9777240659215733,331,second_order,0
185,0.0972972972972973,18,6.107143258536974,0.9382367144179301,0.6641446718579378,332,all,1
132,0.09848484848484848,13,5.799280119074019,0.9103001496035655,0.6237255912872379,332,first_order,0
53,0.1320754716981132,7,2.701013147093827,0.8445284411933844,0.5460595159835859,332,second_order,1
185,0.08108108108108109,15,6.691101557193222,0.8440812385454672,0.5985474066067309,333,all,1
131,0.10687022900763359,14,6.691101557193222,0.8701938577884618,0.6426561196993434,333,first_order,1
53,0.09433962264150944,5,3.863592381570207,0.7478417815244877,0.5308921007292137,333,second_order,1
185,0.11351351351351352,21,4.318129007165164,0.8401818166580787,0.5923173382165667,334,all,1
132,0.08333333333333333,11,5.263562138717859,0.8662712265421612,0.6236496040081475,334,first_order,0
54,0.037037037037037035,2,4.751979074252413,0.9102980835447946,0.7445174855936064,334,second_order,0
186,0.07526881720430108,14,7.402504941276007,0.9076312547009712,0.7273455407551237,335,all,0
132,0.09090909090909091,12,7.402504941276007,0.9170813921353392,0.7320920698074647,335,first_order,0
54,0.09259259259259259,5,7.402504941276007,0.9898203750166601,0.83852767655035,335,second_order,0
185,0.08648648648648649,16,7.402504941276007,0.9237069411468234,0.7094231369018614,336,all,1
132,0.10606060606060606,14,5.379663780555674,0.9541482425713544,0.7353846213927722,336,first_order,0
53,0.05660377358490566,3,4.255759867545777,0.7663062141605687,0.49856396881566667,336,second_order,1
184,0.13043478260869565,24,6.691101557193222,1.0428575436046572,0.7561333330447737,337,all,2
132,0.09848484848484848,13,4.929663571963915,0.9232472793878697,0.6702993642729824,337,first_order,0
54,0.07407407407407407,4,7.402504941276007,0.9446327657478679,0.5588802540327733,337,second_order,0
185,0.08648648648648649,16,6.691101557193222,0.8620264894583926,0.6333560007461502,338,all,1
132,0.09848484848484848,13,7.402504941276007,0.9610279933364547,0.6903005832809617,338,first_order,0
